Iteration,Blue Action,Blue Observation,Blue Reward,Red Action,Red Observation,Red Reward
84,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 55846, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 49290, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 55987, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 54405, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 56382, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 52494, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 55240, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 53957, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
85,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 50931, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.20,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
86,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 139, 'remote_port': 51673, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 26134, 'Connections': [{'local_port': 56461, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 56461, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 56461, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMB: 4>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 23, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
87,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
88,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 52014, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 53214, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 56581, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 54728, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 57726, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 51487, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 54974, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 56728, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
89,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 21, 'remote_port': 49182, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.11.20,"{'success': <TrinaryEnum.FALSE: 3>, '1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.FEMITTER: 6>}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
90,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 139, 'remote_port': 54043, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 19736, 'Connections': [{'local_port': 51027, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 51027, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 51027, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMB: 4>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 24, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
91,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
92,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 56875, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 50668, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 57305, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 52959, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 58060, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 55792, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 53740, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 59507, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
93,DecoySmss Enterprise1,{},-0.1,ExploitRemoteService 10.0.11.20,{'success': <TrinaryEnum.FALSE: 3>},0.1
94,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 139, 'remote_port': 58681, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 29136, 'Connections': [{'local_port': 55643, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 55643, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 55643, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.SMB: 4>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 25, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
95,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
96,DecoySmss Enterprise1,"{'Enterprise1': {'Processes': [{'Connections': [{'local_port': 22, 'remote_port': 53795, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 135, 'remote_port': 52363, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 3389, 'remote_port': 58907, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 445, 'remote_port': 50548, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 139, 'remote_port': 49732, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 80, 'remote_port': 50306, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 443, 'remote_port': 53452, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'Connections': [{'local_port': 21, 'remote_port': 54159, 'local_address': IPv4Address('10.0.11.20'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}], 'System info': {'Hostname': 'Enterprise1', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,DiscoverNetworkServices 10.0.11.20,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.11.20': {'Processes': [{'Connections': [{'local_port': 22, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 135, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 445, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 139, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 80, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 443, 'local_address': IPv4Address('10.0.11.20')}]}, {'Connections': [{'local_port': 21, 'local_address': IPv4Address('10.0.11.20')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
97,DecoySmss Enterprise1,{},-0.1,ExploitRemoteService 10.0.11.20,{'success': <TrinaryEnum.FALSE: 3>},0.1
98,DecoySmss Enterprise1,"{'User2': {'Processes': [{'Connections': [{'local_port': 3389, 'remote_port': 53784, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}, {'PID': 8809, 'Connections': [{'local_port': 57668, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}]}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>, 'OSDistribution': <OperatingSystemDistribution.WINDOWS_SVR_2008: 4>, 'OSVersion': <OperatingSystemVersion.W6_1_7601: 13>, 'Architecture': <Architecture.x64: 2>}}}",-0.1,ExploitRemoteService 10.0.94.190,"{'success': <TrinaryEnum.TRUE: 1>, '10.0.94.178': {'Processes': [{'Connections': [{'local_port': 4444, 'remote_port': 57668, 'local_address': IPv4Address('10.0.94.178'), 'remote_address': IPv4Address('10.0.94.190')}], 'Process Type': <ProcessType.REVERSE_SESSION_HANDLER: 10>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.178')}]}, '10.0.94.190': {'Processes': [{'Connections': [{'local_port': 57668, 'remote_port': 4444, 'local_address': IPv4Address('10.0.94.190'), 'remote_address': IPv4Address('10.0.94.178')}], 'Process Type': <ProcessType.REVERSE_SESSION: 11>}, {'Connections': [{'local_port': 3389, 'local_address': IPv4Address('10.0.94.190'), 'Status': <ProcessState.OPEN: 2>}], 'Process Type': <ProcessType.RDP: 9>}], 'Interface': [{'IP Address': IPv4Address('10.0.94.190')}], 'Sessions': [{'ID': 26, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'System info': {'Hostname': 'User2', 'OSType': <OperatingSystemType.WINDOWS: 2>}}}",0.1
99,DecoyHarakaSMPT User1,{},-0.1,PrivilegeEscalate User2,"{'success': <TrinaryEnum.TRUE: 1>, 'User2': {'Sessions': [{'Username': 'SYSTEM', 'ID': 1, 'Timeout': 0, 'PID': 18866, 'Type': <SessionType.RED_REVERSE_SHELL: 11>, 'Agent': 'Red'}], 'Processes': [{'PID': 18866, 'Username': 'SYSTEM'}], 'Interface': [{'Interface Name': 'eth0', 'IP Address': IPv4Address('10.0.94.190'), 'Subnet': IPv4Network('10.0.94.176/28')}]}, 'Enterprise1': {'Interface': [{'IP Address': IPv4Address('10.0.11.20')}]}}",0.1
